subject,id,Dataset,CM,size,radius
14_T7_MRI_SWI_BFC_50mm_HM_sCMB_V10,6,pMOMENI_synth,"[155, 123, 160]",112.0,2.99
14_T7_MRI_SWI_BFC_50mm_HM_sCMB_V10,7,pMOMENI_synth,"[169, 242, 283]",100.0,2.88
14_T7_MRI_SWI_BFC_50mm_HM_sCMB_V10,8,pMOMENI_synth,"[175, 112, 164]",75.0,2.62
14_T7_MRI_SWI_BFC_50mm_HM_sCMB_V10,9,pMOMENI_synth,"[181, 171, 309]",61.0,2.44
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7,0,pMOMENI_synth,"[40, 200, 174]",74.0,2.6
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7,1,pMOMENI_synth,"[69, 219, 235]",70.0,2.56
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7,2,pMOMENI_synth,"[112, 229, 270]",68.0,2.53
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7,3,pMOMENI_synth,"[117, 258, 202]",98.0,2.86
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7,4,pMOMENI_synth,"[129, 269, 306]",57.0,2.39
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7,5,pMOMENI_synth,"[158, 106, 128]",70.0,2.56
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7,6,pMOMENI_synth,"[181, 267, 265]",73.0,2.59
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7,7,pMOMENI_synth,"[194, 302, 281]",108.0,2.95
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7,8,pMOMENI_synth,"[196, 330, 224]",110.0,2.97
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V7,9,pMOMENI_synth,"[240, 135, 204]",107.0,2.95
222_T1_MRI_SWI_BFC_50mm_HM_rsCMB_V8,0,pMOMENI_synth,"[56, 274, 208]",76.0,2.63
222_T1_MRI_SWI_BFC_50mm_HM_rsCMB_V8,1,pMOMENI_synth,"[125, 73, 203]",114.0,3.01
222_T1_MRI_SWI_BFC_50mm_HM_rsCMB_V8,2,pMOMENI_synth,"[150, 86, 106]",68.0,2.53
222_T1_MRI_SWI_BFC_50mm_HM_rsCMB_V8,3,pMOMENI_synth,"[182, 334, 215]",80.0,2.67
222_T1_MRI_SWI_BFC_50mm_HM_rsCMB_V8,4,pMOMENI_synth,"[193, 175, 278]",68.0,2.53
222_T1_MRI_SWI_BFC_50mm_HM_rsCMB_V8,5,pMOMENI_synth,"[200, 173, 270]",104.0,2.92
222_T1_MRI_SWI_BFC_50mm_HM_rsCMB_V8,6,pMOMENI_synth,"[217, 287, 258]",110.0,2.97
222_T1_MRI_SWI_BFC_50mm_HM_rsCMB_V8,7,pMOMENI_synth,"[230, 143, 109]",63.0,2.47
222_T1_MRI_SWI_BFC_50mm_HM_rsCMB_V8,8,pMOMENI_synth,"[236, 240, 149]",70.0,2.56
222_T1_MRI_SWI_BFC_50mm_HM_rsCMB_V8,9,pMOMENI_synth,"[238, 330, 200]",122.0,3.08
208_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9,0,pMOMENI_synth,"[91, 96, 195]",62.0,2.46
208_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9,1,pMOMENI_synth,"[93, 310, 257]",162.0,3.38
208_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9,2,pMOMENI_synth,"[112, 107, 183]",116.0,3.03
208_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9,3,pMOMENI_synth,"[112, 111, 119]",112.0,2.99
208_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9,4,pMOMENI_synth,"[146, 318, 238]",114.0,3.01
208_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9,5,pMOMENI_synth,"[166, 252, 261]",95.0,2.83
208_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9,6,pMOMENI_synth,"[183, 105, 150]",108.0,2.95
208_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9,7,pMOMENI_synth,"[198, 275, 206]",106.0,2.94
208_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9,8,pMOMENI_synth,"[210, 126, 153]",78.0,2.65
208_T0_MRI_SWI_BFC_50mm_HM_sCMB_V9,9,pMOMENI_synth,"[249, 203, 173]",74.0,2.6
215_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,0,pMOMENI_synth,"[54, 255, 215]",74.0,2.6
215_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,1,pMOMENI_synth,"[106, 80, 89]",56.0,2.37
215_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,2,pMOMENI_synth,"[119, 94, 81]",1022.0,6.25
215_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,3,pMOMENI_synth,"[145, 195, 237]",50.0,2.29
215_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,4,pMOMENI_synth,"[150, 176, 62]",162.0,3.38
215_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,5,pMOMENI_synth,"[197, 231, 230]",75.0,2.62
215_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,6,pMOMENI_synth,"[214, 270, 235]",64.0,2.48
215_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,7,pMOMENI_synth,"[219, 236, 170]",65.0,2.49
215_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,8,pMOMENI_synth,"[264, 117, 188]",75.0,2.62
215_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,9,pMOMENI_synth,"[270, 209, 225]",116.0,3.03
260_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,0,pMOMENI_synth,"[78, 106, 89]",100.0,2.88
260_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,1,pMOMENI_synth,"[78, 147, 113]",112.0,2.99
260_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,2,pMOMENI_synth,"[100, 274, 203]",110.0,2.97
260_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,3,pMOMENI_synth,"[121, 119, 135]",88.0,2.76
260_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,4,pMOMENI_synth,"[126, 259, 226]",143.0,3.24
260_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,5,pMOMENI_synth,"[178, 232, 160]",101.0,2.89
260_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,6,pMOMENI_synth,"[203, 215, 215]",96.0,2.84
260_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,7,pMOMENI_synth,"[206, 267, 187]",110.0,2.97
260_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,8,pMOMENI_synth,"[223, 201, 221]",99.0,2.87
260_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,9,pMOMENI_synth,"[238, 209, 217]",112.0,2.99
22_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3,0,pMOMENI_synth,"[60, 265, 224]",58.0,2.4
22_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3,1,pMOMENI_synth,"[106, 139, 61]",74.0,2.6
22_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3,2,pMOMENI_synth,"[121, 156, 218]",89.0,2.77
22_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3,3,pMOMENI_synth,"[124, 327, 199]",75.0,2.62
22_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3,4,pMOMENI_synth,"[169, 139, 274]",97.0,2.85
22_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3,5,pMOMENI_synth,"[175, 90, 89]",83.0,2.71
22_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3,6,pMOMENI_synth,"[193, 254, 238]",69.0,2.54
22_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3,7,pMOMENI_synth,"[225, 195, 171]",97.0,2.85
22_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3,8,pMOMENI_synth,"[234, 123, 78]",97.0,2.85
22_T5_MRI_SWI_BFC_50mm_HM_sCMB_V3,9,pMOMENI_synth,"[256, 159, 193]",232.0,3.81
183_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7,0,pMOMENI_synth,"[49, 233, 186]",75.0,2.62
183_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7,1,pMOMENI_synth,"[74, 234, 106]",128.0,3.13
183_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7,2,pMOMENI_synth,"[76, 154, 94]",136.0,3.19
183_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7,3,pMOMENI_synth,"[81, 171, 116]",77.0,2.64
183_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7,4,pMOMENI_synth,"[82, 218, 154]",80.0,2.67
183_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7,5,pMOMENI_synth,"[89, 238, 159]",99.0,2.87
183_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7,6,pMOMENI_synth,"[152, 169, 146]",55.0,2.36
183_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7,7,pMOMENI_synth,"[191, 137, 212]",88.0,2.76
183_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7,8,pMOMENI_synth,"[206, 212, 150]",62.0,2.46
183_T3_MRI_SWI_BFC_50mm_HM_sCMB_V7,9,pMOMENI_synth,"[228, 178, 163]",126.0,3.11
101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,0,pMOMENI_synth,"[39, 294, 182]",114.0,3.01
101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,1,pMOMENI_synth,"[46, 164, 104]",100.0,2.88
101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,2,pMOMENI_synth,"[101, 235, 163]",110.0,2.97
101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,3,pMOMENI_synth,"[123, 101, 113]",110.0,2.97
101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,4,pMOMENI_synth,"[151, 104, 156]",103.0,2.91
101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,5,pMOMENI_synth,"[200, 263, 205]",112.0,2.99
101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,6,pMOMENI_synth,"[204, 216, 142]",70.0,2.56
101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,7,pMOMENI_synth,"[213, 86, 160]",76.0,2.63
101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,8,pMOMENI_synth,"[213, 180, 128]",64.0,2.48
101_T1_MRI_SWI_BFC_50mm_HM_sCMB_V5,9,pMOMENI_synth,"[215, 316, 186]",124.0,3.09
195_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,0,pMOMENI_synth,"[78, 100, 219]",51.0,2.3
195_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,1,pMOMENI_synth,"[89, 259, 157]",108.0,2.95
195_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,2,pMOMENI_synth,"[91, 47, 173]",99.0,2.87
195_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,3,pMOMENI_synth,"[106, 213, 191]",75.0,2.62
195_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,4,pMOMENI_synth,"[122, 242, 150]",97.0,2.85
195_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,5,pMOMENI_synth,"[136, 99, 139]",43.0,2.17
195_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,6,pMOMENI_synth,"[184, 232, 215]",110.0,2.97
195_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,7,pMOMENI_synth,"[204, 173, 149]",59.0,2.42
195_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,8,pMOMENI_synth,"[206, 236, 227]",101.0,2.89
195_T2_MRI_SWI_BFC_50mm_HM_sCMB_V7,9,pMOMENI_synth,"[211, 283, 190]",75.0,2.62
249_T2_MRI_SWI_BFC_50mm_HM_rsCMB_V2,0,pMOMENI_synth,"[50, 151, 144]",121.0,3.07
249_T2_MRI_SWI_BFC_50mm_HM_rsCMB_V2,1,pMOMENI_synth,"[77, 110, 133]",67.0,2.52
249_T2_MRI_SWI_BFC_50mm_HM_rsCMB_V2,2,pMOMENI_synth,"[92, 178, 111]",111.0,2.98
249_T2_MRI_SWI_BFC_50mm_HM_rsCMB_V2,3,pMOMENI_synth,"[107, 322, 269]",92.0,2.8
249_T2_MRI_SWI_BFC_50mm_HM_rsCMB_V2,4,pMOMENI_synth,"[136, 329, 222]",68.0,2.53
249_T2_MRI_SWI_BFC_50mm_HM_rsCMB_V2,5,pMOMENI_synth,"[160, 216, 139]",110.0,2.97
249_T2_MRI_SWI_BFC_50mm_HM_rsCMB_V2,6,pMOMENI_synth,"[190, 109, 125]",105.0,2.93
249_T2_MRI_SWI_BFC_50mm_HM_rsCMB_V2,7,pMOMENI_synth,"[195, 176, 107]",110.0,2.97
249_T2_MRI_SWI_BFC_50mm_HM_rsCMB_V2,8,pMOMENI_synth,"[207, 240, 248]",69.0,2.54
249_T2_MRI_SWI_BFC_50mm_HM_rsCMB_V2,9,pMOMENI_synth,"[230, 233, 223]",106.0,2.94
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2,0,pMOMENI_synth,"[66, 245, 152]",74.0,2.6
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2,1,pMOMENI_synth,"[68, 261, 236]",58.0,2.4
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2,2,pMOMENI_synth,"[82, 250, 235]",103.0,2.91
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2,3,pMOMENI_synth,"[96, 273, 231]",119.0,3.05
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2,4,pMOMENI_synth,"[116, 332, 278]",108.0,2.95
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2,5,pMOMENI_synth,"[132, 202, 132]",93.0,2.81
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2,6,pMOMENI_synth,"[185, 182, 143]",107.0,2.95
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2,7,pMOMENI_synth,"[187, 197, 280]",103.0,2.91
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2,8,pMOMENI_synth,"[196, 87, 141]",63.0,2.47
208_T1_MRI_SWI_BFC_50mm_HM_sCMB_V2,9,pMOMENI_synth,"[203, 140, 213]",113.0,3.0
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2,0,pMOMENI_synth,"[79, 233, 233]",85.0,2.73
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2,1,pMOMENI_synth,"[93, 133, 74]",965.0,6.13
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2,2,pMOMENI_synth,"[105, 280, 226]",60.0,2.43
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2,3,pMOMENI_synth,"[110, 106, 77]",58.0,2.4
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2,4,pMOMENI_synth,"[121, 258, 239]",106.0,2.94
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2,5,pMOMENI_synth,"[150, 89, 102]",112.0,2.99
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2,6,pMOMENI_synth,"[183, 202, 256]",92.0,2.8
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2,7,pMOMENI_synth,"[194, 301, 189]",106.0,2.94
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2,8,pMOMENI_synth,"[213, 138, 190]",72.0,2.58
227_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2,9,pMOMENI_synth,"[238, 208, 128]",88.0,2.76
183_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,0,pMOMENI_synth,"[86, 51, 131]",121.0,3.07
183_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,1,pMOMENI_synth,"[92, 108, 77]",104.0,2.92
183_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,2,pMOMENI_synth,"[105, 221, 211]",83.0,2.71
183_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,3,pMOMENI_synth,"[118, 96, 84]",111.0,2.98
183_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,4,pMOMENI_synth,"[119, 97, 158]",97.0,2.85
183_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,5,pMOMENI_synth,"[129, 309, 186]",59.0,2.42
183_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,6,pMOMENI_synth,"[164, 266, 197]",118.0,3.04
183_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,7,pMOMENI_synth,"[181, 316, 210]",77.0,2.64
183_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,8,pMOMENI_synth,"[216, 170, 144]",103.0,2.91
183_T5_MRI_SWI_BFC_50mm_HM_sCMB_V8,9,pMOMENI_synth,"[241, 160, 183]",120.0,3.06
268_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10,0,pMOMENI_synth,"[95, 135, 123]",117.0,3.03
268_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10,1,pMOMENI_synth,"[102, 147, 170]",109.0,2.96
268_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10,2,pMOMENI_synth,"[121, 181, 242]",104.0,2.92
268_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10,3,pMOMENI_synth,"[130, 234, 197]",96.0,2.84
268_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10,4,pMOMENI_synth,"[157, 173, 191]",67.0,2.52
268_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10,5,pMOMENI_synth,"[167, 199, 129]",93.0,2.81
268_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10,6,pMOMENI_synth,"[198, 215, 254]",92.0,2.8
268_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10,7,pMOMENI_synth,"[208, 190, 277]",100.0,2.88
268_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10,8,pMOMENI_synth,"[213, 158, 251]",108.0,2.95
268_T1_MRI_SWI_BFC_50mm_HM_sCMB_V10,9,pMOMENI_synth,"[220, 198, 242]",105.0,2.93
248_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,0,pMOMENI_synth,"[62, 111, 138]",110.0,2.97
248_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,1,pMOMENI_synth,"[79, 78, 186]",66.0,2.51
248_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,2,pMOMENI_synth,"[85, 120, 140]",100.0,2.88
248_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,3,pMOMENI_synth,"[86, 69, 155]",70.0,2.56
248_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,4,pMOMENI_synth,"[90, 164, 117]",96.0,2.84
248_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,5,pMOMENI_synth,"[91, 276, 211]",110.0,2.97
248_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,6,pMOMENI_synth,"[113, 59, 168]",61.0,2.44
248_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,7,pMOMENI_synth,"[148, 104, 204]",114.0,3.01
248_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,8,pMOMENI_synth,"[165, 315, 199]",95.0,2.83
248_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,9,pMOMENI_synth,"[198, 137, 112]",77.0,2.64
280_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,0,pMOMENI_synth,"[86, 216, 259]",116.0,3.03
280_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,1,pMOMENI_synth,"[93, 109, 95]",168.0,3.42
280_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,2,pMOMENI_synth,"[95, 255, 172]",172.0,3.45
280_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,3,pMOMENI_synth,"[105, 111, 169]",54.0,2.34
280_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,4,pMOMENI_synth,"[112, 151, 93]",66.0,2.51
280_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,5,pMOMENI_synth,"[191, 66, 155]",112.0,2.99
280_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,6,pMOMENI_synth,"[208, 179, 158]",67.0,2.52
280_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,7,pMOMENI_synth,"[211, 162, 212]",99.0,2.87
280_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,8,pMOMENI_synth,"[217, 285, 212]",84.0,2.72
280_T0_MRI_SWI_BFC_50mm_HM_sCMB_V5,9,pMOMENI_synth,"[236, 203, 175]",118.0,3.04
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,0,pMOMENI_synth,"[71, 139, 73]",82.0,2.7
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,1,pMOMENI_synth,"[82, 295, 214]",80.0,2.67
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,2,pMOMENI_synth,"[125, 155, 219]",107.0,2.95
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,3,pMOMENI_synth,"[140, 335, 240]",104.0,2.92
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,4,pMOMENI_synth,"[140, 113, 152]",63.0,2.47
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,5,pMOMENI_synth,"[168, 118, 68]",70.0,2.56
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,6,pMOMENI_synth,"[175, 199, 178]",111.0,2.98
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,7,pMOMENI_synth,"[190, 165, 243]",114.0,3.01
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,8,pMOMENI_synth,"[207, 122, 215]",108.0,2.95
179_T3_MRI_SWI_BFC_50mm_HM_sCMB_V2,9,pMOMENI_synth,"[236, 171, 203]",78.0,2.65
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,0,pMOMENI_synth,"[64, 122, 225]",84.0,2.72
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,1,pMOMENI_synth,"[73, 204, 203]",72.0,2.58
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,2,pMOMENI_synth,"[80, 80, 134]",83.0,2.71
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,3,pMOMENI_synth,"[122, 256, 218]",85.0,2.73
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,4,pMOMENI_synth,"[135, 177, 262]",58.0,2.4
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,5,pMOMENI_synth,"[193, 167, 254]",114.0,3.01
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,6,pMOMENI_synth,"[196, 63, 106]",86.0,2.74
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,7,pMOMENI_synth,"[202, 70, 135]",90.0,2.78
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,8,pMOMENI_synth,"[220, 112, 134]",50.0,2.29
229_T1_MRI_SWI_BFC_50mm_HM_sCMB_V8,9,pMOMENI_synth,"[235, 174, 157]",121.0,3.07
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7,0,pMOMENI_synth,"[53, 173, 216]",68.0,2.53
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7,1,pMOMENI_synth,"[78, 107, 238]",111.0,2.98
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7,2,pMOMENI_synth,"[111, 280, 170]",109.0,2.96
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7,3,pMOMENI_synth,"[175, 98, 125]",58.0,2.4
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7,4,pMOMENI_synth,"[193, 193, 114]",100.0,2.88
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7,5,pMOMENI_synth,"[227, 215, 273]",74.0,2.6
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7,6,pMOMENI_synth,"[227, 282, 138]",122.0,3.08
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7,7,pMOMENI_synth,"[227, 284, 235]",90.0,2.78
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7,8,pMOMENI_synth,"[240, 250, 151]",70.0,2.56
226_T4_MRI_SWI_BFC_50mm_HM_sCMB_V7,9,pMOMENI_synth,"[249, 107, 209]",106.0,2.94
203_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5,0,pMOMENI_synth,"[52, 102, 149]",76.0,2.63
203_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5,1,pMOMENI_synth,"[86, 257, 255]",88.0,2.76
203_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5,2,pMOMENI_synth,"[107, 320, 261]",73.0,2.59
203_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5,3,pMOMENI_synth,"[123, 93, 222]",87.0,2.75
203_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5,4,pMOMENI_synth,"[157, 217, 282]",107.0,2.95
203_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5,5,pMOMENI_synth,"[185, 159, 148]",109.0,2.96
203_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5,6,pMOMENI_synth,"[208, 331, 211]",84.0,2.72
203_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5,7,pMOMENI_synth,"[221, 137, 179]",105.0,2.93
203_T3_MRI_SWI_BFC_50mm_HM_sCMB_V5,8,pMOMENI_synth,"[233, 154, 93]",69.0,2.54
213_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7,0,pMOMENI_synth,"[83, 228, 213]",108.0,2.95
213_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7,1,pMOMENI_synth,"[87, 91, 177]",114.0,3.01
213_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7,2,pMOMENI_synth,"[109, 164, 265]",102.0,2.9
213_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7,3,pMOMENI_synth,"[122, 198, 294]",114.0,3.01
213_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7,4,pMOMENI_synth,"[168, 130, 108]",108.0,2.95
213_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7,5,pMOMENI_synth,"[174, 169, 121]",91.0,2.79
213_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7,6,pMOMENI_synth,"[180, 148, 69]",99.0,2.87
213_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7,7,pMOMENI_synth,"[194, 155, 82]",62.0,2.46
213_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7,8,pMOMENI_synth,"[200, 103, 124]",116.0,3.03
213_T5_MRI_SWI_BFC_50mm_HM_sCMB_V7,9,pMOMENI_synth,"[225, 180, 149]",67.0,2.52
192_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2,0,pMOMENI_synth,"[46, 199, 192]",64.0,2.48
192_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2,1,pMOMENI_synth,"[80, 204, 146]",114.0,3.01
192_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2,2,pMOMENI_synth,"[90, 242, 199]",54.0,2.34
192_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2,3,pMOMENI_synth,"[114, 180, 90]",68.0,2.53
192_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2,4,pMOMENI_synth,"[120, 155, 236]",52.0,2.32
192_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2,5,pMOMENI_synth,"[121, 241, 280]",93.0,2.81
192_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2,6,pMOMENI_synth,"[144, 345, 222]",72.0,2.58
192_T0_MRI_SWI_BFC_50mm_HM_sCMB_V2,7,pMOMENI_synth,"[193, 122, 56]",95.0,2.83
